#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
   2.313410447015E-1   8.252592592766E-1    1.291852021327E0    1.207089543127E0
   2.320077335911E-1   8.272801983671E-1    1.293126553673E0    1.204375495797E0
   2.326744224807E-1   8.292981442430E-1    1.294382538125E0    1.201623448650E0
   2.333411113704E-1   8.313130896029E-1    1.295619956667E0    1.198833488518E0
   2.340078002600E-1   8.333250271567E-1    1.296838791551E0    1.196005703427E0
   2.346744891496E-1   8.353339496248E-1    1.298039025294E0    1.193140182599E0
   2.353411780393E-1   8.373398497386E-1    1.299220640682E0    1.190237016445E0
   2.360078669289E-1   8.393427202406E-1    1.300383620764E0    1.187296296564E0
   2.366745558185E-1   8.413425538840E-1    1.301527948862E0    1.184318115741E0
   2.373412447082E-1   8.433393434332E-1    1.302653608560E0    1.181302567940E0
   2.380079335978E-1   8.453330816636E-1    1.303760583712E0    1.178249748308E0
   2.386746224874E-1   8.473237613615E-1    1.304848858442E0    1.175159753164E0
   2.393413113770E-1   8.493113753243E-1    1.305918417139E0    1.172032680004E0
   2.400080002667E-1   8.512959163606E-1    1.306969244463E0    1.168868627490E0
   2.406746891563E-1   8.532773772900E-1    1.308001325340E0    1.165667695453E0
   2.413413780459E-1   8.552557509434E-1    1.309014644968E0    1.162429984888E0
   2.420080669356E-1   8.572310301627E-1    1.310009188811E0    1.159155597948E0
   2.426747558252E-1   8.592032078011E-1    1.310984942605E0    1.155844637946E0
   2.433414447148E-1   8.611722767230E-1    1.311941892353E0    1.152497209347E0
   2.440081336045E-1   8.631382298039E-1    1.312880024331E0    1.149113417768E0
   2.446748224941E-1   8.651010599309E-1    1.313799325081E0    1.145693369972E0
   2.453415113837E-1   8.670607600020E-1    1.314699781418E0    1.142237173866E0
   2.460082002733E-1   8.690173229270E-1    1.315581380426E0    1.138744938499E0
   2.466748891630E-1   8.709707416265E-1    1.316444109461E0    1.135216774056E0
   2.473415780526E-1   8.729210090330E-1    1.317287956147E0    1.131652791856E0
   2.480082669422E-1   8.748681180900E-1    1.318112908381E0    1.128053104347E0
   2.486749558319E-1   8.768120617526E-1    1.318918954330E0    1.124417825105E0
   2.493416447215E-1   8.787528329875E-1    1.319706082432E0    1.120747068828E0
   2.500083336111E-1   8.806904247725E-1    1.320474281399E0    1.117040951334E0
   2.506750225008E-1   8.826248300973E-1    1.321223540210E0    1.113299589557E0
   2.513417113904E-1   8.845560419628E-1    1.321953848119E0    1.109523101542E0
   2.520084002800E-1   8.864840533818E-1    1.322665194652E0    1.105711606442E0
   2.526750891696E-1   8.884088573783E-1    1.323357569604E0    1.101865224517E0
   2.533417780593E-1   8.903304469882E-1    1.324030963044E0    1.097984077124E0
   2.540084669489E-1   8.922488152589E-1    1.324685365315E0    1.094068286721E0
   2.546751558385E-1   8.941639552494E-1    1.325320767029E0    1.090117976855E0
   2.553418447282E-1   8.960758600306E-1    1.325937159073E0    1.086133272166E0
   2.560085336178E-1   8.979845226848E-1    1.326534532605E0    1.082114298375E0
   2.566752225074E-1   8.998899363064E-1    1.327112879057E0    1.078061182288E0
   2.573419113970E-1   9.017920940012E-1    1.327672190134E0    1.073974051787E0
   2.580086002867E-1   9.036909888869E-1    1.328212457813E0    1.069853035826E0
   2.586752891763E-1   9.055866140931E-1    1.328733674345E0    1.065698264430E0
   2.593419780659E-1   9.074789627612E-1    1.329235832254E0    1.061509868688E0
   2.600086669556E-1   9.093680280444E-1    1.329718924337E0    1.057287980749E0
   2.606753558452E-1   9.112538031077E-1    1.330182943665E0    1.053032733821E0
   2.613420447348E-1   9.131362811283E-1    1.330627883582E0    1.048744262163E0
   2.620087336245E-1   9.150154552949E-1    1.331053737706E0    1.044422701082E0
   2.626754225141E-1   9.168913188085E-1    1.331460499929E0    1.040068186931E0
   2.633421114037E-1   9.187638648821E-1    1.331848164418E0    1.035680857099E0
   2.640088002933E-1   9.206330867403E-1    1.332216725610E0    1.031260850015E0
   2.646754891830E-1   9.224989776202E-1    1.332566178220E0    1.026808305135E0
   2.653421780726E-1   9.243615307707E-1    1.332896517236E0    1.022323362945E0
   2.660088669622E-1   9.262207394527E-1    1.333207737919E0    1.017806164950E0
   2.666755558519E-1   9.280765969395E-1    1.333499835805E0    1.013256853675E0
   2.673422447415E-1   9.299290965163E-1    1.333772806705E0    1.008675572658E0
   2.680089336311E-1   9.317782314804E-1    1.334026646704E0    1.004062466444E0
   2.686756225208E-1   9.336239951415E-1    1.334261352159E0   9.994176805831E-1
   2.693423114104E-1   9.354663808213E-1    1.334476919706E0   9.947413616263E-1
   2.700090003000E-1   9.373053818539E-1    1.334673346251E0   9.900336571177E-1
   2.706756891896E-1   9.391409915854E-1    1.334850628978E0   9.852947155925E-1
   2.713423780793E-1   9.409732033743E-1    1.335008765343E0   9.805246865711E-1
   2.720090669689E-1   9.428020105915E-1    1.335147753078E0   9.757237205550E-1
   2.726757558585E-1   9.446274066201E-1    1.335267590191E0   9.708919690217E-1
   2.733424447482E-1   9.464493848555E-1    1.335368274961E0   9.660295844201E-1
   2.740091336378E-1   9.482679387057E-1    1.335449805945E0   9.611367201656E-1
   2.746758225274E-1   9.500830615907E-1    1.335512181974E0   9.562135306352E-1
   2.753425114170E-1   9.518947469432E-1    1.335555402152E0   9.512601711627E-1
   2.760092003067E-1   9.537029882084E-1    1.335579465860E0   9.462767980341E-1
   2.766758891963E-1   9.555077788437E-1    1.335584372752E0   9.412635684819E-1
   2.773425780859E-1   9.573091123191E-1    1.335570122758E0   9.362206406809E-1
   2.780092669756E-1   9.591069821173E-1    1.335536715971E0   9.311481737431E-1
   2.786759558652E-1   9.609013817331E-1    1.335484153037E0   9.260463277120E-1
   2.793426447548E-1   9.626923046743E-1    1.335412434655E0   9.209152635585E-1
   2.800093336445E-1   9.644797444611E-1    1.335321561853E0   9.157551431752E-1
   2.806760225341E-1   9.662636946262E-1    1.335211535936E0   9.105661293714E-1
   2.813427114237E-1   9.680441487150E-1    1.335082358480E0   9.053483858682E-1
   2.820094003133E-1   9.698211002857E-1    1.334934031339E0   9.001020772930E-1
   2.826760892030E-1   9.715945429089E-1    1.334766556640E0   8.948273691747E-1
   2.833427780926E-1   9.733644701681E-1    1.334579936785E0   8.895244279379E-1
   2.840094669822E-1   9.751308756595E-1    1.334374174452E0   8.841934208983E-1
   2.846761558719E-1   9.768937529920E-1    1.334149272592E0   8.788345162569E-1
   2.853428447615E-1   9.786530957872E-1    1.333905234430E0   8.734478830952E-1
   2.860095336511E-1   9.804088976795E-1    1.333642063466E0   8.680336913692E-1
   2.866762225408E-1   9.821611523163E-1    1.333359763477E0   8.625921119048E-1
   2.873429114304E-1   9.839098533577E-1    1.333058338510E0   8.571233163916E-1
   2.880096003200E-1   9.856549944766E-1    1.332737792889E0   8.516274773783E-1
   2.886762892096E-1   9.873965693588E-1    1.332398131212E0   8.461047682667E-1
   2.893429780993E-1   9.891345717030E-1    1.332039358351E0   8.405553633062E-1
   2.900096669889E-1   9.908689952210E-1    1.331661479452E0   8.349794375889E-1
   2.906763558785E-1   9.925998336374E-1    1.331264499935E0   8.293771670434E-1
   2.913430447682E-1   9.943270806898E-1    1.330848425494E0   8.237487284295E-1
   2.920097336578E-1   9.960507301286E-1    1.330413262097E0   8.180942993327E-1
   2.926764225474E-1   9.977707757176E-1    1.329959015986E0   8.124140581587E-1
   2.933431114370E-1   9.994872112333E-1    1.329485693675E0   8.067081841273E-1
   2.940098003267E-1    1.001200030466E0    1.328993301956E0   8.009768572672E-1
   2.946764892163E-1    1.002909227217E0    1.328481847888E0   7.952202584103E-1
   2.953431781059E-1    1.004614795304E0    1.327951338810E0   7.894385691857E-1
   2.960098669956E-1    1.006316728554E0    1.327401782330E0   7.836319720141E-1
   2.966765558852E-1    1.008015020811E0    1.326833186331E0   7.778006501024E-1
   2.973432447748E-1    1.009709665930E0    1.326245558968E0   7.719447874371E-1
   2.980099336645E-1    1.011400657779E0    1.325638908670E0   7.660645687795E-1
   2.986766225541E-1    1.013087990240E0    1.325013244139E0   7.601601796590E-1
   2.993433114437E-1    1.014771657207E0    1.324368574348E0   7.542318063678E-1
   3.000100003333E-1    1.016451652590E0    1.323704908544E0   7.482796359548E-1
   3.006766892230E-1    1.018127970310E0    1.323022256247E0   7.423038562197E-1
   3.013433781126E-1    1.019800604302E0    1.322320627248E0   7.363046557072E-1
   3.020100670022E-1    1.021469548513E0    1.321600031612E0   7.302822237008E-1
   3.026767558919E-1    1.023134796905E0    1.320860479673E0   7.242367502171E-1
   3.033434447815E-1    1.024796343454E0    1.320101982040E0   7.181684259997E-1
   3.040101336711E-1    1.026454182147E0    1.319324549591E0   7.120774425131E-1
   3.046768225608E-1    1.028108306986E0    1.318528193479E0   7.059639919369E-1
   3.053435114504E-1    1.029758711987E0    1.317712925126E0   6.998282671593E-1
   3.060102003400E-1    1.031405391178E0    1.316878756225E0   6.936704617715E-1
   3.066768892296E-1    1.033048338600E0    1.316025698741E0   6.874907700613E-1
   3.073435781193E-1    1.034687548311E0    1.315153764910E0   6.812893870071E-1
   3.080102670089E-1    1.036323014378E0    1.314262967238E0   6.750665082715E-1
   3.086769558985E-1    1.037954730884E0    1.313353318504E0   6.688223301957E-1
   3.093436447882E-1    1.039582691927E0    1.312424831753E0   6.625570497925E-1
   3.100103336778E-1    1.041206891614E0    1.311477520304E0   6.562708647408E-1
   3.106770225674E-1    1.042827324071E0    1.310511397745E0   6.499639733789E-1
   3.113437114570E-1    1.044443983433E0    1.309526477933E0   6.436365746986E-1
   3.120104003467E-1    1.046056863852E0    1.308522774995E0   6.372888683385E-1
   3.126770892363E-1    1.047665959492E0    1.307500303328E0   6.309210545782E-1
   3.133437781259E-1    1.049271264531E0    1.306459077598E0   6.245333343314E-1
   3.140104670156E-1    1.050872773161E0    1.305399112738E0   6.181259091403E-1
   3.146771559052E-1    1.052470479587E0    1.304320423954E0   6.116989811683E-1
   3.153438447948E-1    1.054064378029E0    1.303223026717E0   6.052527531947E-1
   3.160105336845E-1    1.055654462719E0    1.302106936767E0   5.987874286073E-1
   3.166772225741E-1    1.057240727905E0    1.300972170113E0   5.923032113966E-1
   3.173439114637E-1    1.058823167848E0    1.299818743032E0   5.858003061493E-1
   3.180106003533E-1    1.060401776821E0    1.298646672067E0   5.792789180414E-1
   3.186772892430E-1    1.061976549113E0    1.297455974031E0   5.727392528325E-1
   3.193439781326E-1    1.063547479026E0    1.296246666001E0   5.661815168585E-1
   3.200106670222E-1    1.065114560877E0    1.295018765324E0   5.596059170257E-1
   3.206773559119E-1    1.066677788996E0    1.293772289612E0   5.530126608038E-1
   3.213440448015E-1    1.068237157726E0    1.292507256744E0   5.464019562199E-1
   3.220107336911E-1    1.069792661426E0    1.291223684864E0   5.397740118513E-1
   3.226774225808E-1    1.071344294467E0    1.289921592383E0   5.331290368195E-1
   3.233441114704E-1    1.072892051236E0    1.288600997979E0   5.264672407832E-1
   3.240108003600E-1    1.074435926133E0    1.287261920592E0   5.197888339318E-1
   3.246774892496E-1    1.075975913571E0    1.285904379430E0   5.130940269788E-1
   3.253441781393E-1    1.077512007978E0    1.284528393964E0   5.063830311553E-1
   3.260108670289E-1    1.079044203798E0    1.283133983932E0   4.996560582031E-1
   3.266775559185E-1    1.080572495486E0    1.281721169333E0   4.929133203680E-1
   3.273442448082E-1    1.082096877512E0    1.280289970432E0   4.861550303934E-1
   3.280109336978E-1    1.083617344362E0    1.278840407758E0   4.793814015131E-1
   3.286776225874E-1    1.085133890534E0    1.277372502103E0   4.725926474452E-1
   3.293443114770E-1    1.086646510540E0    1.275886274520E0   4.657889823848E-1
   3.300110003667E-1    1.088155198909E0    1.274381746328E0   4.589706209975E-1
   3.306776892563E-1    1.089659950181E0    1.272858939107E0   4.521377784128E-1
   3.313443781459E-1    1.091160758912E0    1.271317874700E0   4.452906702167E-1
   3.320110670356E-1    1.092657619672E0    1.269758575209E0   4.384295124456E-1
   3.326777559252E-1    1.094150527044E0    1.268181063002E0   4.315545215791E-1
   3.333444448148E-1    1.095639475629E0    1.266585360705E0   4.246659145333E-1
   3.340111337045E-1    1.097124460037E0    1.264971491206E0   4.177639086539E-1
   3.346778225941E-1    1.098605474897E0    1.263339477653E0   4.108487217093E-1
   3.353445114837E-1    1.100082514849E0    1.261689343455E0   4.039205718837E-1
   3.360112003733E-1    1.101555574550E0    1.260021112281E0   3.969796777706E-1
   3.366778892630E-1    1.103024648670E0    1.258334808059E0   3.900262583653E-1
   3.373445781526E-1    1.104489731894E0    1.256630454976E0   3.830605330584E-1
   3.380112670422E-1    1.105950818921E0    1.254908077479E0   3.760827216288E-1
   3.386779559319E-1    1.107407904463E0    1.253167700273E0   3.690930442367E-1
   3.393446448215E-1    1.108860983251E0    1.251409348319E0   3.620917214167E-1
   3.400113337111E-1    1.110310050025E0    1.249633046840E0   3.550789740708E-1
   3.406780226008E-1    1.111755099543E0    1.247838821314E0   3.480550234615E-1
   3.413447114904E-1    1.113196126577E0    1.246026697476E0   3.410200912047E-1
   3.420114003800E-1    1.114633125913E0    1.244196701318E0   3.339743992629E-1
   3.426780892696E-1    1.116066092351E0    1.242348859088E0   3.269181699381E-1
   3.433447781593E-1    1.117495020707E0    1.240483197291E0   3.198516258646E-1
   3.440114670489E-1    1.118919905811E0    1.238599742687E0   3.127749900023E-1
   3.446781559385E-1    1.120340742507E0    1.236698522292E0   3.056884856295E-1
   3.453448448282E-1    1.121757525655E0    1.234779563375E0   2.985923363357E-1
   3.460115337178E-1    1.123170250129E0    1.232842893460E0   2.914867660150E-1
   3.466782226074E-1    1.124578910816E0    1.230888540327E0   2.843719988584E-1
   3.473449114970E-1    1.125983502621E0    1.228916532007E0   2.772482593474E-1
   3.480116003867E-1    1.127384020461E0    1.226926896786E0   2.701157722465E-1
   3.486782892763E-1    1.128780459269E0    1.224919663202E0   2.629747625959E-1
   3.493449781659E-1    1.130172813993E0    1.222894860046E0   2.558254557052E-1
   3.500116670556E-1    1.131561079594E0    1.220852516361E0   2.486680771455E-1
   3.506783559452E-1    1.132945251050E0    1.218792661440E0   2.415028527424E-1
   3.513450448348E-1    1.134325323353E0    1.216715324829E0   2.343300085695E-1
   3.520117337245E-1    1.135701291510E0    1.214620536324E0   2.271497709405E-1
   3.526784226141E-1    1.137073150541E0    1.212508325972E0   2.199623664025E-1
   3.533451115037E-1    1.138440895484E0    1.210378724069E0   2.127680217285E-1
   3.540118003933E-1    1.139804521390E0    1.208231761161E0   2.055669639108E-1
   3.546784892830E-1    1.141164023324E0    1.206067468043E0   1.983594201533E-1
   3.553451781726E-1    1.142519396369E0    1.203885875758E0   1.911456178647E-1
   3.560118670622E-1    1.143870635620E0    1.201687015598E0   1.839257846509E-1
   3.566785559519E-1    1.145217736188E0    1.199470919102E0   1.767001483083E-1
   3.573452448415E-1    1.146560693199E0    1.197237618057E0   1.694689368164E-1
   3.580119337311E-1    1.147899501794E0    1.194987144495E0   1.622323783305E-1
   3.586786226208E-1    1.149234157130E0    1.192719530696E0   1.549907011746E-1
   3.593453115104E-1    1.150564654376E0    1.190434809187E0   1.477441338344E-1
   3.600120004000E-1    1.151890988720E0    1.188133012736E0   1.404929049497E-1
   3.606786892896E-1    1.153213155363E0    1.185814174361E0   1.332372433073E-1
   3.613453781793E-1    1.154531149520E0    1.183478327321E0   1.259773778342E-1
   3.620120670689E-1    1.155844966423E0    1.181125505121E0   1.187135375897E-1
   3.626787559585E-1    1.157154601318E0    1.178755741507E0   1.114459517586E-1
   3.633454448482E-1    1.158460049467E0    1.176369070471E0   1.041748496439E-1
   3.640121337378E-1    1.159761306147E0    1.173965526246E0   9.690046065968E-2
   3.646788226274E-1    1.161058366650E0    1.171545143307E0   8.962301432352E-2
   3.653455115171E-1    1.162351226282E0    1.169107956370E0   8.234274024957E-2
   3.660122004067E-1    1.163639880366E0    1.166654000393E0   7.505986814115E-2
   3.666788892963E-1    1.164924324239E0    1.164183310574E0   6.777462778360E-2
   3.673455781859E-1    1.166204553254E0    1.161695922352E0   6.048724903696E-2
   3.680122670756E-1    1.167480562779E0    1.159191871404E0   5.319796182871E-2
   3.686789559652E-1    1.168752348198E0    1.156671193647E0   4.590699614660E-2
   3.693456448548E-1    1.170019904908E0    1.154133925236E0   3.861458203131E-2
   3.700123337445E-1    1.171283228323E0    1.151580102565E0   3.132094956921E-2
