#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
    1.806926897563E1  1.003876380000E-68 -4.863337265773E-54  7.300025930979E-21
    1.806993566452E1  9.977832148156E-69 -4.840112387304E-54  7.286850367927E-21
    1.807060235341E1  9.917270329478E-69 -4.816998419396E-54  7.273698585384E-21
    1.807126904230E1  9.857076099215E-69 -4.793994832395E-54  7.260570540429E-21
    1.807193573119E1  9.797247226234E-69 -4.771101099176E-54  7.247466190216E-21
    1.807260242008E1  9.737781492949E-69 -4.748316695130E-54  7.234385491978E-21
    1.807326910897E1  9.678676695231E-69 -4.725641098154E-54  7.221328403025E-21
    1.807393579786E1  9.619930642331E-69 -4.703073788641E-54  7.208294880745E-21
    1.807460248675E1  9.561541156795E-69 -4.680614249460E-54  7.195284882601E-21
    1.807526917564E1  9.503506074388E-69 -4.658261965955E-54  7.182298366133E-21
    1.807593586453E1  9.445823244009E-69 -4.636016425925E-54  7.169335288959E-21
    1.807660255342E1  9.388490527614E-69 -4.613877119614E-54  7.156395608774E-21
    1.807726924231E1  9.331505800137E-69 -4.591843539702E-54  7.143479283346E-21
    1.807793593120E1  9.274866949410E-69 -4.569915181293E-54  7.130586270523E-21
    1.807860262009E1  9.218571876084E-69 -4.548091541900E-54  7.117716528226E-21
    1.807926930898E1  9.162618493554E-69 -4.526372121435E-54  7.104870014455E-21
    1.807993599787E1  9.107004727879E-69 -4.504756422200E-54  7.092046687283E-21
    1.808060268676E1  9.051728517706E-69 -4.483243948874E-54  7.079246504861E-21
    1.808126937565E1  8.996787814195E-69 -4.461834208499E-54  7.066469425414E-21
    1.808193606454E1  8.942180580938E-69 -4.440526710474E-54  7.053715407243E-21
    1.808260275343E1  8.887904793893E-69 -4.419320966539E-54  7.040984408723E-21
    1.808326944231E1  8.833958441298E-69 -4.398216490767E-54  7.028276388306E-21
    1.808393613120E1  8.780339523605E-69 -4.377212799550E-54  7.015591304519E-21
    1.808460282009E1  8.727046053401E-69 -4.356309411590E-54  7.002929115962E-21
    1.808526950898E1  8.674076055336E-69 -4.335505847889E-54  6.990289781312E-21
    1.808593619787E1  8.621427566050E-69 -4.314801631734E-54  6.977673259318E-21
    1.808660288676E1  8.569098634100E-69 -4.294196288691E-54  6.965079508806E-21
    1.808726957565E1  8.517087319887E-69 -4.273689346589E-54  6.952508488674E-21
    1.808793626454E1  8.465391695586E-69 -4.253280335513E-54  6.939960157896E-21
    1.808860295343E1  8.414009845071E-69 -4.232968787794E-54  6.927434475520E-21
    1.808926964232E1  8.362939863849E-69 -4.212754237994E-54  6.914931400667E-21
    1.808993633121E1  8.312179858984E-69 -4.192636222899E-54  6.902450892531E-21
    1.809060302010E1  8.261727949031E-69 -4.172614281505E-54  6.889992910382E-21
    1.809126970899E1  8.211582263964E-69 -4.152687955012E-54  6.877557413563E-21
    1.809193639788E1  8.161740945108E-69 -4.132856786810E-54  6.865144361488E-21
    1.809260308677E1  8.112202145068E-69 -4.113120322470E-54  6.852753713646E-21
    1.809326977566E1  8.062964027664E-69 -4.093478109732E-54  6.840385429600E-21
    1.809393646455E1  8.014024767861E-69 -4.073929698497E-54  6.828039468985E-21
    1.809460315344E1  7.965382551698E-69 -4.054474640815E-54  6.815715791508E-21
    1.809526984233E1  7.917035576229E-69 -4.035112490875E-54  6.803414356951E-21
    1.809593653122E1  7.868982049448E-69 -4.015842804994E-54  6.791135125166E-21
    1.809660322011E1  7.821220190226E-69 -3.996665141611E-54  6.778878056079E-21
    1.809726990900E1  7.773748228246E-69 -3.977579061270E-54  6.766643109688E-21
    1.809793659789E1  7.726564403935E-69 -3.958584126616E-54  6.754430246063E-21
    1.809860328678E1  7.679666968402E-69 -3.939679902382E-54  6.742239425347E-21
    1.809926997567E1  7.633054183368E-69 -3.920865955379E-54  6.730070607754E-21
    1.809993666456E1  7.586724321107E-69 -3.902141854487E-54  6.717923753569E-21
    1.810060335345E1  7.540675664380E-69 -3.883507170646E-54  6.705798823151E-21
    1.810127004233E1  7.494906506370E-69 -3.864961476843E-54  6.693695776929E-21
    1.810193673122E1  7.449415150619E-69 -3.846504348106E-54  6.681614575404E-21
    1.810260342011E1  7.404199910968E-69 -3.828135361490E-54  6.669555179147E-21
    1.810327010900E1  7.359259111490E-69 -3.809854096073E-54  6.657517548801E-21
    1.810393679789E1  7.314591086433E-69 -3.791660132942E-54  6.645501645081E-21
    1.810460348678E1  7.270194180153E-69 -3.773553055182E-54  6.633507428773E-21
    1.810527017567E1  7.226066747057E-69 -3.755532447873E-54  6.621534860731E-21
    1.810593686456E1  7.182207151538E-69 -3.737597898073E-54  6.609583901882E-21
    1.810660355345E1  7.138613767920E-69 -3.719748994815E-54  6.597654513224E-21
    1.810727024234E1  7.095284980391E-69 -3.701985329092E-54  6.585746655824E-21
    1.810793693123E1  7.052219182947E-69 -3.684306493851E-54  6.573860290819E-21
    1.810860362012E1  7.009414779333E-69 -3.666712083984E-54  6.561995379418E-21
    1.810927030901E1  6.966870182983E-69 -3.649201696317E-54  6.550151882899E-21
    1.810993699790E1  6.924583816960E-69 -3.631774929601E-54  6.538329762608E-21
    1.811060368679E1  6.882554113897E-69 -3.614431384503E-54  6.526528979964E-21
    1.811127037568E1  6.840779515944E-69 -3.597170663597E-54  6.514749496454E-21
    1.811193706457E1  6.799258474703E-69 -3.579992371356E-54  6.502991273635E-21
    1.811260375346E1  6.757989451176E-69 -3.562896114141E-54  6.491254273132E-21
    1.811327044235E1  6.716970915705E-69 -3.545881500193E-54  6.479538456642E-21
    1.811393713124E1  6.676201347920E-69 -3.528948139623E-54  6.467843785928E-21
    1.811460382013E1  6.635679236674E-69 -3.512095644405E-54  6.456170222824E-21
    1.811527050902E1  6.595403079995E-69 -3.495323628367E-54  6.444517729232E-21
    1.811593719791E1  6.555371385028E-69 -3.478631707178E-54  6.432886267124E-21
    1.811660388680E1  6.515582667978E-69 -3.462019498346E-54  6.421275798540E-21
    1.811727057569E1  6.476035454055E-69 -3.445486621203E-54  6.409686285587E-21
    1.811793726458E1  6.436728277423E-69 -3.429032696899E-54  6.398117690443E-21
    1.811860395347E1  6.397659681141E-69 -3.412657348396E-54  6.386569975352E-21
    1.811927064235E1  6.358828217112E-69 -3.396360200452E-54  6.375043102628E-21
    1.811993733124E1  6.320232446029E-69 -3.380140879622E-54  6.363537034651E-21
    1.812060402013E1  6.281870937319E-69 -3.363999014240E-54  6.352051733871E-21
    1.812127070902E1  6.243742269095E-69 -3.347934234418E-54  6.340587162805E-21
    1.812193739791E1  6.205845028098E-69 -3.331946172032E-54  6.329143284037E-21
    1.812260408680E1  6.168177809648E-69 -3.316034460718E-54  6.317720060219E-21
    1.812327077569E1  6.130739217591E-69 -3.300198735861E-54  6.306317454070E-21
    1.812393746458E1  6.093527864246E-69 -3.284438634586E-54  6.294935428378E-21
    1.812460415347E1  6.056542370357E-69 -3.268753795753E-54  6.283573945996E-21
    1.812527084236E1  6.019781365037E-69 -3.253143859944E-54  6.272232969844E-21
    1.812593753125E1  5.983243485721E-69 -3.237608469461E-54  6.260912462912E-21
    1.812660422014E1  5.946927378115E-69 -3.222147268310E-54  6.249612388253E-21
    1.812727090903E1  5.910831696144E-69 -3.206759902200E-54  6.238332708990E-21
    1.812793759792E1  5.874955101903E-69 -3.191446018532E-54  6.227073388309E-21
    1.812860428681E1  5.839296265609E-69 -3.176205266389E-54  6.215834389465E-21
    1.812927097570E1  5.803853865549E-69 -3.161037296530E-54  6.204615675779E-21
    1.812993766459E1  5.768626588033E-69 -3.145941761384E-54  6.193417210638E-21
    1.813060435348E1  5.733613127344E-69 -3.130918315038E-54  6.182238957495E-21
    1.813127104237E1  5.698812185692E-69 -3.115966613230E-54  6.171080879868E-21
    1.813193773126E1  5.664222473161E-69 -3.101086313345E-54  6.159942941343E-21
    1.813260442015E1  5.629842707667E-69 -3.086277074402E-54  6.148825105570E-21
    1.813327110904E1  5.595671614907E-69 -3.071538557048E-54  6.137727336264E-21
    1.813393779793E1  5.561707928312E-69 -3.056870423553E-54  6.126649597209E-21
    1.813460448682E1  5.527950389001E-69 -3.042272337797E-54  6.115591852250E-21
    1.813527117571E1  5.494397745735E-69 -3.027743965266E-54  6.104554065300E-21
    1.813593786460E1  5.461048754868E-69 -3.013284973045E-54  6.093536200337E-21
    1.813660455349E1  5.427902180303E-69 -2.998895029807E-54  6.082538221402E-21
    1.813727124237E1  5.394956793446E-69 -2.984573805808E-54  6.071560092603E-21
    1.813793793126E1  5.362211373160E-69 -2.970320972880E-54  6.060601778112E-21
    1.813860462015E1  5.329664705719E-69 -2.956136204419E-54  6.049663242166E-21
    1.813927130904E1  5.297315584766E-69 -2.942019175383E-54  6.038744449067E-21
    1.813993799793E1  5.265162811264E-69 -2.927969562282E-54  6.027845363179E-21
    1.814060468682E1  5.233205193454E-69 -2.913987043171E-54  6.016965948932E-21
    1.814127137571E1  5.201441546812E-69 -2.900071297642E-54  6.006106170823E-21
    1.814193806460E1  5.169870694003E-69 -2.886222006816E-54  5.995265993407E-21
    1.814260475349E1  5.138491464836E-69 -2.872438853340E-54  5.984445381309E-21
    1.814327144238E1  5.107302696227E-69 -2.858721521372E-54  5.973644299213E-21
    1.814393813127E1  5.076303232146E-69 -2.845069696583E-54  5.962862711870E-21
    1.814460482016E1  5.045491923585E-69 -2.831483066142E-54  5.952100584094E-21
    1.814527150905E1  5.014867628506E-69 -2.817961318713E-54  5.941357880761E-21
    1.814593819794E1  4.984429211806E-69 -2.804504144447E-54  5.930634566812E-21
    1.814660488683E1  4.954175545268E-69 -2.791111234973E-54  5.919930607251E-21
    1.814727157572E1  4.924105507526E-69 -2.777782283395E-54  5.909245967144E-21
    1.814793826461E1  4.894217984020E-69 -2.764516984281E-54  5.898580611621E-21
    1.814860495350E1  4.864511866954E-69 -2.751315033659E-54  5.887934505876E-21
    1.814927164239E1  4.834986055255E-69 -2.738176129007E-54  5.877307615164E-21
    1.814993833128E1  4.805639454535E-69 -2.725099969249E-54  5.866699904803E-21
    1.815060502017E1  4.776470977047E-69 -2.712086254745E-54  5.856111340175E-21
    1.815127170906E1  4.747479541649E-69 -2.699134687288E-54  5.845541886723E-21
    1.815193839795E1  4.718664073757E-69 -2.686244970094E-54  5.834991509952E-21
    1.815260508684E1  4.690023505313E-69 -2.673416807798E-54  5.824460175431E-21
    1.815327177573E1  4.661556774740E-69 -2.660649906442E-54  5.813947848791E-21
    1.815393846462E1  4.633262826904E-69 -2.647943973474E-54  5.803454495723E-21
    1.815460515351E1  4.605140613077E-69 -2.635298717741E-54  5.792980081982E-21
    1.815527184239E1  4.577189090894E-69 -2.622713849476E-54  5.782524573383E-21
    1.815593853128E1  4.549407224320E-69 -2.610189080300E-54  5.772087935806E-21
    1.815660522017E1  4.521793983604E-69 -2.597724123208E-54  5.761670135188E-21
    1.815727190906E1  4.494348345250E-69 -2.585318692567E-54  5.751271137530E-21
    1.815793859795E1  4.467069291971E-69 -2.572972504108E-54  5.740890908896E-21
    1.815860528684E1  4.439955812655E-69 -2.560685274921E-54  5.730529415408E-21
    1.815927197573E1  4.413006902329E-69 -2.548456723443E-54  5.720186623251E-21
    1.815993866462E1  4.386221562117E-69 -2.536286569460E-54  5.709862498670E-21
    1.816060535351E1  4.359598799209E-69 -2.524174534094E-54  5.699557007973E-21
    1.816127204240E1  4.333137626817E-69 -2.512120339799E-54  5.689270117526E-21
    1.816193873129E1  4.306837064147E-69 -2.500123710353E-54  5.679001793757E-21
    1.816260542018E1  4.280696136354E-69 -2.488184370857E-54  5.668752003156E-21
    1.816327210907E1  4.254713874513E-69 -2.476302047721E-54  5.658520712271E-21
    1.816393879796E1  4.228889315578E-69 -2.464476468663E-54  5.648307887712E-21
    1.816460548685E1  4.203221502350E-69 -2.452707362701E-54  5.638113496148E-21
    1.816527217574E1  4.177709483438E-69 -2.440994460148E-54  5.627937504310E-21
    1.816593886463E1  4.152352313227E-69 -2.429337492604E-54  5.617779878988E-21
    1.816660555352E1  4.127149051842E-69 -2.417736192950E-54  5.607640587031E-21
    1.816727224241E1  4.102098765110E-69 -2.406190295345E-54  5.597519595349E-21
    1.816793893130E1  4.077200524532E-69 -2.394699535215E-54  5.587416870912E-21
    1.816860562019E1  4.052453407241E-69 -2.383263649251E-54  5.577332380749E-21
    1.816927230908E1  4.027856495973E-69 -2.371882375400E-54  5.567266091949E-21
    1.816993899797E1  4.003408879033E-69 -2.360555452863E-54  5.557217971659E-21
    1.817060568686E1  3.979109650257E-69 -2.349282622085E-54  5.547187987088E-21
    1.817127237575E1  3.954957908983E-69 -2.338063624748E-54  5.537176105501E-21
    1.817193906464E1  3.930952760015E-69 -2.326898203773E-54  5.527182294223E-21
    1.817260575353E1  3.907093313589E-69 -2.315786103303E-54  5.517206520641E-21
    1.817327244241E1  3.883378685345E-69 -2.304727068708E-54  5.507248752196E-21
    1.817393913130E1  3.859807996288E-69 -2.293720846569E-54  5.497308956392E-21
    1.817460582019E1  3.836380372759E-69 -2.282767184681E-54  5.487387100789E-21
    1.817527250908E1  3.813094946402E-69 -2.271865832043E-54  5.477483153007E-21
    1.817593919797E1  3.789950854131E-69 -2.261016538850E-54  5.467597080723E-21
    1.817660588686E1  3.766947238099E-69 -2.250219056493E-54  5.457728851674E-21
    1.817727257575E1  3.744083245666E-69 -2.239473137548E-54  5.447878433654E-21
    1.817793926464E1  3.721358029367E-69 -2.228778535774E-54  5.438045794516E-21
    1.817860595353E1  3.698770746882E-69 -2.218135006106E-54  5.428230902170E-21
    1.817927264242E1  3.676320561000E-69 -2.207542304648E-54  5.418433724585E-21
    1.817993933131E1  3.654006639597E-69 -2.197000188670E-54  5.408654229787E-21
    1.818060602020E1  3.631828155594E-69 -2.186508416600E-54  5.398892385860E-21
    1.818127270909E1  3.609784286936E-69 -2.176066748021E-54  5.389148160946E-21
    1.818193939798E1  3.587874216557E-69 -2.165674943663E-54  5.379421523244E-21
    1.818260608687E1  3.566097132349E-69 -2.155332765400E-54  5.369712441011E-21
    1.818327277576E1  3.544452227134E-69 -2.145039976240E-54  5.360020882560E-21
    1.818393946465E1  3.522938698633E-69 -2.134796340327E-54  5.350346816262E-21
    1.818460615354E1  3.501555749436E-69 -2.124601622929E-54  5.340690210546E-21
    1.818527284243E1  3.480302586976E-69 -2.114455590434E-54  5.331051033897E-21
    1.818593953132E1  3.459178423491E-69 -2.104358010349E-54  5.321429254856E-21
    1.818660622021E1  3.438182476007E-69 -2.094308651287E-54  5.311824842022E-21
    1.818727290910E1  3.417313966297E-69 -2.084307282969E-54  5.302237764052E-21
    1.818793959799E1  3.396572120861E-69 -2.074353676216E-54  5.292667989656E-21
    1.818860628688E1  3.375956170891E-69 -2.064447602940E-54  5.283115487604E-21
    1.818927297577E1  3.355465352248E-69 -2.054588836147E-54  5.273580226720E-21
    1.818993966466E1  3.335098905430E-69 -2.044777149923E-54  5.264062175886E-21
    1.819060635355E1  3.314856075544E-69 -2.035012319434E-54  5.254561304038E-21
    1.819127304243E1  3.294736112281E-69 -2.025294120922E-54  5.245077580170E-21
    1.819193973132E1  3.274738269884E-69 -2.015622331694E-54  5.235610973332E-21
    1.819260642021E1  3.254861807124E-69 -2.005996730122E-54  5.226161452628E-21
    1.819327310910E1  3.235105987269E-69 -1.996417095638E-54  5.216728987220E-21
    1.819393979799E1  3.215470078063E-69 -1.986883208725E-54  5.207313546325E-21
    1.819460648688E1  3.195953351688E-69 -1.977394850915E-54  5.197915099213E-21
    1.819527317577E1  3.176555084750E-69 -1.967951804783E-54  5.188533615214E-21
    1.819593986466E1  3.157274558242E-69 -1.958553853944E-54  5.179169063710E-21
    1.819660655355E1  3.138111057522E-69 -1.949200783045E-54  5.169821414139E-21
    1.819727324244E1  3.119063872286E-69 -1.939892377760E-54  5.160490635996E-21
    1.819793993133E1  3.100132296540E-69 -1.930628424790E-54  5.151176698827E-21
    1.819860662022E1  3.081315628577E-69 -1.921408711851E-54  5.141879572237E-21
    1.819927330911E1  3.062613170949E-69 -1.912233027675E-54  5.132599225885E-21
    1.819993999800E1  3.044024230438E-69 -1.903101162003E-54  5.123335629483E-21
    1.820060668689E1  3.025548118039E-69 -1.894012905579E-54  5.114088752798E-21
    1.820127337578E1  3.007184148924E-69 -1.884968050146E-54  5.104858565654E-21
    1.820194006467E1  2.988931642425E-69 -1.875966388444E-54  5.095645037927E-21
    1.820260675356E1  2.970789922003E-69 -1.867007714199E-54  5.086448139549E-21
    1.820327344245E1  2.952758315227E-69 -1.858091822125E-54  5.077267840504E-21
    1.820394013134E1  2.934836153747E-69 -1.849218507916E-54  5.068104110833E-21
    1.820460682023E1  2.917022773270E-69 -1.840387568241E-54  5.058956920629E-21
    1.820527350912E1  2.899317513534E-69 -1.831598800739E-54  5.049826240039E-21
    1.820594019801E1  2.881719718285E-69 -1.822852004018E-54  5.040712039266E-21
    1.820660688690E1  2.864228735253E-69 -1.814146977645E-54  5.031614288564E-21
    1.820727357579E1  2.846843916126E-69 -1.805483522147E-54  5.022532958243E-21
    1.820794026468E1  2.829564616527E-69 -1.796861439000E-54  5.013468018666E-21
    1.820860695357E1  2.812390195992E-69 -1.788280530631E-54  5.004419440248E-21
    1.820927364245E1  2.795320017941E-69 -1.779740600410E-54  4.995387193458E-21
    1.820994033134E1  2.778353449661E-69 -1.771241452645E-54  4.986371248821E-21
    1.821060702023E1  2.761489862278E-69 -1.762782892579E-54  4.977371576911E-21
    1.821127370912E1  2.744728630735E-69 -1.754364726386E-54  4.968388148358E-21
    1.821194039801E1  2.728069133770E-69 -1.745986761164E-54  4.959420933844E-21
    1.821260708690E1  2.711510753889E-69 -1.737648804933E-54  4.950469904104E-21
